"#Separate class not required.\
"Overall Score - 4.17/10","GamifiedSD",1
"Block comments should be in line with the code","GamifiedSD",3
"This file consists of all global variables, not classified, errors here would be hard to find and debug. Colors, Fonts, Music, Barrels etc could be either in separate files or under separate classes to improve readability. And PEP-8 Violations. ","Github",5
"Bug: Ladder character, 'H', disappears when player jumps from the base of a ladder.","Bitbucket",5
"Positive:  Boilerplate used","GamifiedSD",3
"Variable length is too small.Name of variable should reflect its function","Bitbucket",3
"when the player is moving sometimes he dies lately when he touches the dragon","GamifiedSD",4
"Modularity not implemented.","Phabricater",4
"Declaring all *k* variables in an array and accessing through the array index will make the code more readable and also make initializing and resetting these values easier.","CodeBrag",4
"This class should have a class of its own and should not be in main.py","Github",4
"Bad code smells","Bitbucket",1
"Unnecessary parenthesis after 'if' keyword.","Bitbucket",2
"Bad codesmell;
Unnecessary comments should be avoided","Phabricater",3
"Two blank lines must be left between the class and it's first method.","Github",2
"Dead code, remove it when its not being used -> codesmell","GamifiedSD",4
"Too many blank lines unnecessarily used","Github",2
"no level implementation'","GamifiedSD",4
"Class name should start with capital letter","Phabricater",3
"classes like person,player,queen ,donkey are not implemented
the game doesnt run
modularity is not seen
encapsulation is not seen
havent followed OOP principles
queen is not present
fireballs are not present
coins are not present
score variable is not seen
required functions like checkWall, checkPosition,getPosition, getCoin are not found
they are no levels
there is no indication of stairs
controls for movement of player dont work
the board is not getting displayed
pep-8 standards havent been met
","Phabricater",5
"method level smell , too many arguments , making it difficult to understand and debug","CodeBrag",4
"standard violation.
Exactly one space required around assignment
                        prevY=fi.getY()
","Phabricater",2
"Though the life is reduced by 1 it is not used anywhere.","CodeBrag",4
"Must display no. of lives too","CodeBrag",4
"The following errors were found in this function : 1.Code Smell :  Excessively long identifiers: in particular, the use of naming conventions to provide disambiguation that should be implicit in the software architecture. 2. The code could be made more readable by introducing multi-line comments and better spacing between the lines.","Github",5
"Number of maps is less as the movement of fireballs and positions of platform are hard-coded.","GamifiedSD",5
"Exactly one space required after comma like : (x1, y1), (x2, y2), (x3, y3)]","Bitbucket",2
"The variable-names, in general, do not follow naming conventions.Follow: http://pylint-messages.wikidot.com/messages:c0103 for regex of valid names.","Bitbucket",3
"pointless string statement: string statement has no effect","Github",3
"(PEP-8 Violation) Space required after ','","Bitbucket",2
"#pep-8, surround top level functions and classes with two blank lines.","GamifiedSD",2
"Proper Comments not provided, difficult to understand the code.","Github",3
"Excessive use of literals in the following lines of code, named constant could be declared for better readability easy modification of the code. eg. 960 could be stored in a named constant.","Github",5
"

Wildcard import. Bad practice. Should import only those parts which are required.
","Phabricater",3
"Missing doc-string of module.","Phabricater",3
"unused string literal \
string literal provides no useful information","GamifiedSD",4
"use width and height inorder to get  ladders and boarders","CodeBrag",4
"Bad coding practice:  Code duplication must be avoided as far as possible","Bitbucket",4
"Bug: When you reach the queen, the game exits without your notice. So there is nothing like victory in this game.","Phabricater",4
"unnecessary outer parenthesis with if keyword, according to Python syntax","Bitbucket",2
"No queen present.","Bitbucket",4
"These few lines are too long.","Phabricater",2
"Code Smell Cyclomatic complexity: too many branches or loops; this may indicate a function needs to be broken up into smaller functions, or that it has potential for simplification.","Bitbucket",4
"Fireballs are fixed.
And randomly generated.","Phabricater",4
"According to PEP-8 standard Imports should be on new line like:- import os import sys","Bitbucket",2
"ladders are not animated properly in size proportions","GamifiedSD",4
"Polymorphism not implemented.","Github",4
"usage of undeclared modules","GamifiedSD",5
"Indentation has been done with tabs instead of spaces. (mixed-indentation)","Bitbucket",3
"Bug: The Queen on the board is inactive.","Phabricater",4
"Code Smell: Too many if-conditions, can be written in lesser statements. Should be avoided lesser code length.","Github",4
"Polymorphism not implemented.\
","GamifiedSD",4
"Updated comments.","Phabricater",1
"replies to comments","Phabricater",1
"Board is not generated randomlytoo many statements- (bad code smell)","Github",4
"Warning:   Found indentation with tabs instead of spaces (mixed-indentation)","Github",3
"only one space required around comparision\
\
bad whitespace","CodeBrag",2
"too short class(bad code smell)","Bitbucket",4
"**Bugs**
 * Player moves randomly if 3 or more spaces pressed altogether.
 * Fireballs don't fall off ladders.
","Phabricater",5
"Exactly one space required after comma (Bad whitespace)","CodeBrag",2
"Anomalous-backslash-in-string","Github",1
"=Dead code=
No array object named floor_mainarray was found","Phabricater",4
"Repeated if-else conditions","Phabricater",4
"there are no white space after ' , ' while passing arguments to functions.","GamifiedSD",2
"Player class was done incompletely.","GamifiedSD",4
"game level is well maintained.","Bitbucket",3
"line too long\
PEP-8 max statment length standards\
","GamifiedSD",2
"#functionality: unable to climb a ladder up and down not a good visual experience.","GamifiedSD",4
"Very long function. Bad practice.","Github",4
"missing class docstring","CodeBrag",3
"Long line. Bad practice. Multiple parenthesis in 'if' condition. Bad practice.","Bitbucket",2
"### only 5 if statements used..... not so many....","CodeBrag",3
"code lacks encapsulation","CodeBrag",4
"excessive use of literals","GamifiedSD",4
"Assignment operator (=) is not  separated with spaces","CodeBrag",2
"Too many instance attributes (10), should be <=7.PEP-8 Standards.","Bitbucket",4
"PEP-8 standards violation   Too many whitespace errors throughout the file","Bitbucket",2
"Coins generated randomly, good approach, there!","Phabricater",4
"Warning:   indentation with tabs instead of spaces","Github",2
"Code smell : Contrived complexity : instead of using two different function for jump right and left could have used a single function with different parameters.","Github",4
"value returned in this case is not stored.Should have changed method move such that it returns flag when your condition(necessary condition) satisfies","GamifiedSD",4
"Well documented program","Github",2
"Method could be a function (no-self-use)","CodeBrag",4
"Modified review","Phabricater",1
"comparison to True should be 'if cond is True:' or 'if cond:' (pep-8 standard)","CodeBrag",2
"Too long lines...must be less then 79 characters(pep-8)","CodeBrag",2
"bug: the player is safe at stairs","Bitbucket",4
"Donkey is not inheriting any move function from person in class donkey its position is fixed","Bitbucket",4
"no fireballs and no lifes","CodeBrag",4
"PEP-8 standard violation:
Unnecessary use of parenthesis.","Phabricater",2
"Code Smell : Large Class (God Object)","Github",4
"Excessively short identifiers (method-level smell)","CodeBrag",4
"the size of the board should be 30 * 80 !!!","Phabricater",3
"Missing docstring","CodeBrag",3
"PEP8 - Indentation contains mixed spaces and tabs","Github",2
"Old-style class defined, thereby disregarding PEP-8 standards.New-style classes inherit from object, or from another new-style class.class NewStyleClass(object): passclass AnotherNewStyleClass(NewStyleClass): passOld-style classes don't.class OldStyleClass(): pass","Bitbucket",3
